,0
5786,13827
5787,27896
5788,90201
5789,12477
5790,31780
5791,32303
5792,53105
5793,85344
5794,74403
5795,31830
5796,30535
5797,30427
5798,23970
5799,19085
5800,14004
5801,31522
5802,19136
5803,20670
5804,65682
5805,42754
5806,47546
5807,67550
5808,30582
5809,37912
5810,44406
5811,35214
5812,70003
5813,28205
5814,35022
5815,71601
5816,90035
5817,80737
5818,95762
5819,29582
5820,32309
5821,32091
5822,30830
5823,12528
5824,98007
5825,98408
5826,29108
5827,10992
5828,76137
5829,30176
5830,96792
5831,31763
5832,60175
5833,41339
5834,96720
5835,43056
5836,24277
5837,27511
5838,93955
5839,68713
5840,18914
5841,36265
5842,30460
5843,54409
5844,32628
5845,31788
5846,31902
5847,95207
5848,88220
5849,29681
5850,32024
5851,23417
5852,32277
5853,44193
5854,39851
5855,23141
5856,28777
5857,30528
5858,30094
5859,46402
5860,53027
5861,98314
5862,30346
5863,29152
5864,30064
5865,30063
5866,85305
5867,85715
5868,30008
5869,35901
5870,94564
5871,23222
5872,90069
5873,30297
5874,31416
5875,80214
5876,60661
5877,80123
5878,35661
5879,91362
5880,30127
5881,32811
5882,23192
5883,99515
5884,35043
5885,31087
5886,94539
5887,27608
5888,11234
5889,29466
5890,78757
5891,14094
5892,49740
5893,68310
5894,14228
5895,38382
5896,62454
5897,45226
5898,96377
5899,92225
5900,37356
5901,29634
5902,33174
5903,39083
5904,33935
5905,72616
5906,28712
5907,64128
5908,93610
5909,84648
5910,91326
5911,76006
5912,18764
5913,60047
5914,15010
5915,73135
5916,96913
5917,78109
5918,44240
5919,57049
5920,90272
5921,67211
5922,94709
5923,32618
5924,77396
5925,11429
5926,32821
5927,76087
5928,61727
5929,13440
5930,75287
5931,11020
5932,12571
5933,63957
5934,98072
5935,82435
5936,59801
5937,27260
5938,33825
5939,19468
5940,18034
5941,77539
5942,97403
5943,10952
5944,78737
5945,56031
5946,40502
5947,64112
5948,34442
5949,45503
5950,75043
5951,14609
5952,77059
5953,98387
5954,75229
5955,79413
5956,80263
5957,91387
5958,98074
5959,98011
5960,60449
5961,78332
5962,11801
5963,35976
5964,46131
5965,42071
5966,68118
5967,49726
5968,53115
5969,77423
5970,73072
5971,34736
5972,40526
5973,41094
5974,41240
5975,53097
5976,55719
5977,10279
5978,33928
5979,85296
5980,24503
5981,45669
5982,25550
5983,14202
5984,19018
5985,52040
5986,45177
5987,43232
5988,14213
5989,83338
5990,77546
5991,80903
5992,96707
5993,73145
5994,84404
5995,19008
5996,44067
5997,80234
5998,60069
5999,10301
6000,78260
6001,32221
6002,57069
6003,32097
6004,75155
6005,29003
6006,12308
6007,14043
6008,54548
6009,45036
6010,93041
6011,80104
6012,80918
6013,81625
6014,47441
6015,60451
6016,72653
6017,77047
6018,92703
6019,60433
6020,92131
6021,28752
6022,64110
6023,77573
6024,15084
6025,44054
6026,70043
6027,10536
6028,93711
6029,32163
6030,46113
6031,60455
6032,47907
6033,26147
6034,96732
6035,33955
6036,11553
6037,45440
6038,44319
6039,89120
6040,35405
6041,63043
6042,67228
6043,72823
6044,98053
6045,97501
6046,17111
6047,98516
6048,91202
6049,33484
6050,10119
6051,30350
6052,10471
6053,19602
6054,50662
6055,94526
6056,29325
6057,18509
6058,19144
6059,12206
6060,85615
6061,95776
6062,33441
6063,21113
6064,25387
6065,32563
6066,97828
6067,45231
6068,55947
6069,39183
6070,93463
6071,95503
6072,10502
6073,13456
6074,16412
6075,33776
6076,67205
6077,43410
6078,43613
6079,44440
6080,89434
6081,84075
6082,84302
6083,31833
6084,51250
6085,73533
6086,73801
6087,77096
6088,67070
6089,55744
6090,56537
6091,42286
6092,53719
6093,98229
6094,33446
6095,15061
6096,40242
6097,33050
6098,54452
6099,68521
6100,77868
6101,90638
6102,72956
6103,97845
6104,99835
6105,43207
6106,68516
6107,77979
6108,28573
6109,14904
6110,52342
6111,94518
6112,81401
6113,60480
6114,38242
6115,37312
6116,19720
6117,22980
6118,76110
6119,84721
6120,88260
6121,10459
6122,72342
6123,37061
6124,35768
6125,80720
6126,60464
6127,53029
6128,19810
6129,46052
6130,75223
6131,75115
6132,76018
6133,59725
6134,19711
6135,93004
6136,43420
6137,18106
6138,94123
6139,61068
6140,88203
6141,93960
6142,24378
6143,21620
6144,94806
6145,99166
6146,95148
6147,92879
6148,60675
6149,94134
6150,74868
6151,33062
6152,79015
6153,77707
6154,96080
6155,11358
6156,98117
6157,57078
6158,91350
6159,21402
6160,20520
6161,63038
6162,55336
6163,70663
6164,53217
6165,37738
6166,29369
6167,22124
6168,40245
6169,98683
6170,99901
6171,13104
6172,61602
6173,11741
6174,85035
6175,77578
6176,76711
6177,32063
6178,36278
6179,77615
6180,72015
6181,32425
6182,92203
6183,40484
6184,99170
6185,33811
6186,37146
6187,77807
6188,45121
6189,33020
6190,12078
6191,90230
6192,72736
6193,11693
6194,60021
6195,37083
6196,72212
6197,55436
6198,43110
6199,35805
6200,96929
6201,15632
6202,14623
6203,78749
6204,33158
6205,75791
6206,78387
6207,60090
6208,22968
6209,10470
6210,16866
6211,13617
6212,32837
6213,51537
6214,48674
6215,15233
6216,53716
6217,10530
6218,15642
6219,65233
6220,14454
6221,32541
6222,60634
6223,21613
6224,74017
6225,74078
6226,14706
6227,13476
6228,92509
6229,93212
6230,58503
6231,90840
6232,19426
6233,24202
6234,61054
6235,20001
6236,11414
6237,60465
6238,39652
6239,91750
6240,75771
6241,19348
6242,23803
6243,92102
6244,80235
6245,59847
6246,24251
6247,27229
6248,10165
6249,59636
6250,67839
6251,22044
6252,95037
6253,11218
6254,11242
6255,53045
6256,44811
6257,79782
6258,90039
6259,55128
6260,25813
6261,60053
6262,32931
6263,17404
6264,96007
6265,10278
6266,72022
6267,91208
6268,30293
6269,10014
6270,11559
6271,97303
6272,98624
6273,91411
6274,10543
6275,72117
6276,14901
6277,57580
6278,13642
6279,16501
6280,91403
6281,54945
6282,96067
6283,81089
6284,10514
6285,96025
6286,93063
6287,92672
6288,12831
6289,78284
6290,56265
6291,19341
6292,60025
6293,60046
6294,33772
6295,33566
6296,43821
6297,43209
6298,16505
6299,84049
6300,43138
6301,10309
6302,55944
6303,74953
6304,64118
6305,97458
6306,98039
6307,29070
6308,29511
6309,98944
6310,19335
6311,10977
6312,98277
6313,70535
6314,12010
6315,12148
6316,12816
6317,32313
6318,97404
6319,12518
6320,19422
6321,80537
6322,97355
6323,98661
6324,87107
6325,54313
6326,71303
6327,11224
6328,11101
6329,79401
6330,33177
6331,34145
6332,20708
6333,97383
6334,97070
6335,85226
6336,53119
6337,61231
6338,53110
6339,32707
6340,28270
6341,28470
6342,41143
6343,36092
6344,19072
6345,47960
6346,45390
6347,10522
6348,11953
6349,14905
6350,64024
6351,85742
6352,71753
6353,44641
6354,49716
6355,97267
6356,94037
6357,79336
6358,52361
6359,63124
6360,23238
6361,97306
6362,43040
6363,10018
6364,95742
6365,15234
6366,70068
6367,97408
6368,56762
6369,87120
6370,13760
6371,10523
6372,13850
6373,90740
6374,14843
6375,15552
6376,15017
6377,98370
6378,62948
6379,24401
6380,97222
6381,89506
6382,40212
6383,11228
6384,10528
6385,77471
6386,33019
6387,32817
6388,94591
6389,97423
6390,12742
6391,32317
6392,93021
6393,34639
6394,52531
6395,18966
6396,67218
6397,22827
6398,26175
6399,28349
6400,62246
6401,33884
6402,18940
6403,72916
6404,99203
6405,18938
6406,16441
6407,10538
6408,33314
6409,18947
6410,95336
6411,97035
6412,11361
6413,33744
6414,94043
6415,97217
6416,13820
6417,97034
6418,44320
6419,23061
6420,12414
6421,98862
6422,12572
6423,44321
6424,12534
6425,60621
6426,11415
6427,98032
6428,97146
6429,36112
6430,18370
6431,54482
6432,54720
6433,22041
6434,97140
6435,19112
6436,29585
6437,97624
6438,97503
6439,35758
6440,94587
6441,11120
6442,11207
6443,28314
6444,32571
6445,44102
6446,53089
6447,55424
6448,85614
6449,45202
6450,19031
6451,90007
6452,12590
6453,33569
6454,10005
6455,97759
6456,96782
6457,22727
6458,63105
6459,70653
6460,39437
6461,80004
6462,73131
6463,44316
6464,10708
6465,66736
6466,11545
6467,62274
6468,56520
6469,60603
6470,35473
6471,44833
6472,14432
6473,88061
6474,44890
6475,66221
6476,46761
6477,98331
6478,66207
6479,15201
6480,10040
6481,34688
6482,98926
6483,85268
6484,91311
6485,89145
6486,63031
6487,69301
6488,90247
6489,11230
6490,18466
6491,15445
6492,62223
6493,32404
6494,33455
6495,26143
6496,32311
6497,25276
6498,28315
6499,24801
6500,25601
6501,29006
6502,71653
6503,72227
6504,35652
6505,35234
6506,70820
6507,30815
6508,38635
6509,17013
6510,35747
6511,32459
6512,98102
6513,35957
6514,81620
6515,45335
6516,44485
6517,42728
6518,71351
6519,70123
6520,41102
6521,15108
6522,89183
6523,25045
6524,35180
6525,70517
6526,70583
6527,36067
6528,25438
6529,55450
6530,45714
6531,62918
6532,35809
6533,70739
6534,70125
6535,62035
6536,79119
6537,91776
6538,92084
6539,23314
6540,78064
6541,25854
6542,26801
6543,22546
6544,77532
6545,52317
6546,55313
6547,73107
6548,72099
6549,71082
6550,33306
6551,71232
6552,32641
6553,70053
6554,23847
6555,38506
6556,26753
6557,25054
6558,95624
6559,15644
6560,48359
6561,41144
6562,36078
6563,61520
6564,17233
6565,37879
6566,56514
6567,66047
6568,87122
6569,70071
6570,25314
6571,73012
6572,70345
6573,29492
6574,26541
6575,25177
6576,24523
6577,43953
6578,56473
6579,10045
6580,71378
6581,70818
6582,32566
6583,92612
6584,63040
6585,42103
6586,75137
6587,35121
6588,96319
6589,70005
6590,91741
6591,42129
6592,35007
6593,65721
6594,30088
6595,75951
6596,25326
6597,59711
6598,65340
6599,12306
6600,98332
6601,20534
6602,20210
6603,70404
6604,23231
6605,90029
6606,28206
6607,18011
6608,76205
6609,70518
6610,92106
6611,35204
6612,95123
6613,51012
6614,54166
6615,85215
6616,34957
6617,95540
6618,63367
6619,52801
6620,53186
6621,91354
6622,90255
6623,97818
6624,57005
6625,10804
6626,77995
6627,93535
6628,72644
6629,70803
6630,98327
6631,79901
6632,98221
6633,71075
6634,50841
6635,91744
6636,45157
6637,70447
6638,70364
6639,71295
6640,77541
6641,36541
6642,36587
6643,76207
6644,79072
6645,33130
6646,64067
6647,69201
6648,80526
6649,72301
6650,42167
6651,82071
6652,72160
6653,53704
6654,83110
6655,72204
6656,82410
6657,67801
6658,27325
6659,93010
6660,20740
6661,82201
6662,82240
6663,13367
6664,59047
6665,96020
6666,72116
6667,98103
6668,69145
6669,69341
6670,58801
6671,52353
6672,84318
6673,32064
6674,97322
6675,72206
6676,20151
6677,81654
6678,82633
6679,72112
6680,83014
6681,82431
6682,72433
6683,68450
6684,98272
6685,40014
6686,37701
6687,41465
6688,45215
6689,92704
6690,13365
6691,14075
6692,76450
6693,16933
6694,78252
6695,47274
6696,10705
6697,19966
6698,19804
6699,71251
6700,33033
6701,72908
6702,55616
6703,33903
6704,32934
6705,24279
6706,83254
6707,51360
6708,81201
6709,27405
6710,23455
6711,95019
6712,20737
6713,76016
6714,94133
6715,77477
6716,53158
6717,45822
6718,27205
6719,40486
6720,85204
6721,12538
6722,16830
6723,19086
6724,34203
6725,45848
6726,54557
6727,58075
6728,48335
6729,93637
6730,74525
6731,85250
6732,70546
6733,76821
6734,32202
6735,91025
6736,99576
6737,98273
6738,85540
6739,17339
6740,46703
6741,45252
6742,46571
6743,15044
6744,57201
6745,56431
6746,14810
6747,68788
6748,53130
6749,44060
6750,14051
6751,99504
6752,85336
6753,32958
6754,33619
6755,33896
6756,84106
6757,44089
6758,94578
6759,79316
6760,33129
6761,52753
6762,74361
6763,43338
6764,67880
6765,92625
6766,96860
6767,90605
6768,18071
6769,73116
6770,31705
6771,98930
6772,91607
6773,95652
6774,33774
6775,66056
6776,11751
6777,77835
6778,38019
6779,91324
6780,78633
6781,60558
6782,47334
6783,77041
6784,21005
6785,26354
6786,18091
6787,68461
6788,12027
6789,10469
6790,11420
6791,46556
6792,68107
6793,53014
6794,14420
6795,11769
6796,96746
6797,53214
6798,60041
6799,38663
6800,98121
6801,92021
6802,95682
6803,22180
6804,83406
6805,56569
6806,32507
6807,91502
6808,17261
6809,75880
6810,94590
6811,45039
6812,35476
6813,80461
6814,77488
6815,31699
6816,39475
6817,24504
6818,21217
6819,10465
6820,84078
6821,73162
6822,92832
6823,84332
6824,18507
6825,84129
6826,15666
6827,20818
6828,19709
6829,77530
6830,11239
6831,83522
6832,95841
6833,98284
6834,89130
6835,15005
6836,46809
6837,72082
6838,64701
6839,78043
6840,74578
6841,92882
6842,23701
6843,33325
6844,35226
6845,90037
6846,11598
6847,64050
6848,95747
6849,33936
6850,22427
6851,66206
6852,89104
6853,90028
6854,11963
6855,95425
6856,76116
6857,90402
6858,53074
6859,33579
6860,91011
6861,55746
6862,35769
6863,60604
6864,91913
6865,56267
6866,92231
6867,33585
6868,95122
6869,21030
6870,11427
6871,70122
6872,36037
6873,75098
6874,73737
6875,85542
6876,81073
6877,87410
6878,87031
6879,87105
6880,85622
6881,93307
6882,87121
6883,79915
6884,87528
6885,58639
6886,14304
6887,44311
6888,60655
6889,60174
6890,45828
6891,90044
6892,92553
6893,19977
6894,22602
6895,91702
6896,45237
6897,42765
6898,91504
6899,94928
6900,65738
6901,85641
6902,47882
6903,61282
6904,44104
6905,44685
6906,44820
6907,43260
6908,89701
6909,89129
6910,89410
6911,45216
6912,44126
6913,43103
6914,89139
6915,60554
6916,43004
6917,60004
6918,89005
6919,89523
6920,89519
6921,93101
6922,89154
6923,45426
6924,93619
6925,11103
6926,32225
6927,44116
6928,22211
6929,89115
6930,45103
6931,45244
6932,93514
6933,85266
6934,44281
6935,91501
6936,44460
6937,44272
6938,70769
6939,89301
6940,50327
6941,89032
6942,59474
6943,60301
6944,89178
6945,89447
6946,43204
6947,78237
6948,90293
6949,92646
6950,95932
6951,90023
6952,95351
6953,91201
6954,74462
6955,85003
6956,85650
6957,85205
6958,15904
6959,93612
6960,16802
6961,92571
6962,92844
6963,29488
6964,94085
6965,92210
6966,13838
6967,29829
6968,34240
6969,91792
6970,87004
6971,85302
6972,92557
6973,38771
6974,45068
6975,89012
6976,95811
6977,47586
6978,10923
6979,19022
6980,15139
6981,91107
6982,92840
6983,81147
6984,85132
6985,19020
6986,17055
6987,32962
6988,94563
6989,58254
6990,95050
6991,92078
6992,31055
6993,58368
6994,58367
6995,90731
6996,91106
6997,76120
6998,58257
6999,96727
7000,95307
7001,93245
7002,19127
7003,97439
7004,55391
7005,19078
7006,19607
7007,90260
7008,86406
7009,93458
7010,19465
7011,19113
7012,21076
7013,22844
7014,92821
7015,68132
7016,19119
7017,26562
7018,68164
7019,29410
7020,75146
7021,94901
7022,92399
7023,97502
7024,54154
7025,95014
7026,18249
7027,90601
7028,75144
7029,94536
7030,97055
7031,34788
7032,80905
7033,75119
7034,60430
7035,79772
7036,32054
7037,23220
7038,24637
7039,34292
7040,19971
7041,73142
7042,10308
7043,75143
7044,38225
7045,11556
7046,92241
7047,72076
7048,95971
7049,98311
7050,17857
7051,99503
7052,59402
7053,78408
7054,32456
7055,33478
7056,61853
7057,34212
7058,33160
7059,47747
7060,31829
7061,91321
7062,30436
7063,68144
7064,80914
7065,72923
7066,92020
7067,76020
7068,66701
7069,64730
7070,77072
7071,13904
7072,77964
7073,79102
7074,33190
7075,34476
7076,37330
7077,54494
7078,38358
7079,81101
7080,10980
7081,34470
7082,11105
7083,77474
7084,79404
7085,99518
7086,75254
7087,34731
7088,42234
7089,34120
7090,78102
7091,77536
7092,95901
7093,95628
7094,77713
7095,22134
7096,55021
7097,92135
7098,20004
7099,78834
7100,84143
7101,75048
7102,71225
7103,79705
7104,32922
7105,37408
7106,31620
7107,78669
7108,51105
7109,34787
7110,74014
7111,53149
7112,34142
7113,30215
7114,76528
7115,78552
7116,78629
7117,72209
7118,93420
7119,34956
7120,94534
7121,75758
7122,76002
7123,97138
7124,37684
7125,75202
7126,47353
7127,95603
7128,34756
7129,37931
7130,38139
7131,17847
7132,93727
7133,78218
7134,79907
7135,74137
7136,33068
7137,75644
7138,78732
7139,77031
7140,35068
7141,79904
7142,39823
7143,15068
7144,50131
7145,68008
7146,50525
7147,50421
7148,61254
7149,50423
7150,73111
7151,29075
7152,29697
7153,29620
7154,29657
7155,38133
7156,67864
7157,29560
7158,66608
7159,33809
7160,98204
7161,98294
7162,83318
7163,29388
7164,66105
7165,51632
7166,34947
7167,29058
7168,27107
7169,83530
7170,68134
7171,29456
7172,19707
7173,51103
7174,45227
7175,16668
7176,67235
7177,20854
7178,52405
7179,50265
7180,50138
7181,99019
7182,99206
7183,37821
7184,50849
7185,50574
7186,50060
7187,53813
7188,52591
7189,11566
7190,29653
7191,55057
7192,56301
7193,55449
7194,75078
7195,84070
7196,51601
7197,52043
7198,51566
7199,29078
7200,98366
7201,14611
7202,29550
7203,21040
7204,50263
7205,28023
7206,29520
7207,51401
7208,37877
7209,73860
7210,29680
7211,50112
7212,89436
7213,46953
7214,50324
7215,52641
7216,73644
7217,98022
7218,50322
7219,29379
7220,21210
7221,55992
7222,44055
7223,57252
7224,50659
7225,92630
7226,64064
7227,50047
7228,66208
7229,59602
7230,23185
7231,74114
7232,63146
7233,29527
7234,68116
7235,98028
7236,77049
7237,27545
7238,73099
7239,77035
7240,71465
7241,49031
7242,83204
7243,29631
7244,59749
7245,29036
7246,50315
7247,74070
7248,59865
7249,28021
7250,46214
7251,28209
7252,56071
7253,83263
7254,50317
7255,84067
7256,55126
7257,46168
7258,29625
7259,74960
7260,98684
7261,55802
7262,83713
7263,29138
7264,74653
7265,83852
7266,64150
7267,71052
7268,28215
7269,67062
7270,83276
7271,39328
7272,74128
7273,28590
7274,28431
7275,28540
7276,74804
7277,52339
7278,85756
7279,20164
7280,51246
7281,28365
7282,37334
7283,51355
7284,46750
7285,83638
7286,95961
7287,28571
7288,52333
7289,56003
7290,46725
7291,98116
7292,28409
7293,67473
7294,63627
7295,27379
7296,28436
7297,68137
7298,32626
7299,21214
7300,28110
7301,83686
7302,53212
7303,74056
7304,50588
7305,60008
7306,14624
7307,56082
7308,29142
7309,51551
7310,27217
7311,68178
7312,60609
7313,29033
7314,29483
7315,66109
7316,28694
7317,74801
7318,23917
7319,66839
7320,99207
7321,98119
7322,29376
7323,52411
7324,45056
7325,22812
7326,46285
7327,45042
7328,67068
7329,87104
7330,67834
7331,29016
7332,29555
7333,28467
7334,59270
7335,18519
7336,41095
7337,94523
7338,75025
7339,45123
7340,39842
7341,39563
7342,18504
7343,43567
7344,14081
7345,43526
7346,21716
7347,11560
7348,94506
7349,42164
7350,95023
7351,61010
7352,15425
7353,38111
7354,91377
7355,39540
7356,40065
7357,48763
7358,63379
7359,57103
7360,43206
7361,81650
7362,81631
7363,85730
7364,15537
7365,15236
7366,44502
7367,15228
7368,93257
7369,45424
7370,55106
7371,44138
7372,60042
7373,59501
7374,38330
7375,46322
7376,90046
7377,53295
7378,58316
7379,21031
7380,56334
7381,54024
7382,77590
7383,53711
7384,75440
7385,90222
7386,18062
7387,80010
7388,53154
7389,80424
7390,90732
7391,36553
7392,43545
7393,45309
7394,55123
7395,92782
7396,40621
7397,44621
7398,95973
7399,39367
7400,39759
7401,39601
7402,72364
7403,39345
7404,66610
7405,38668
7406,39730
7407,39520
7408,68182
7409,70129
7410,15963
7411,70544
7412,44875
7413,38652
7414,38108
7415,57107
7416,39114
7417,39189
7418,39154
7419,38261
7420,39339
7421,39577
7422,39667
7423,10009
7424,22405
7425,39507
7426,92415
7427,38672
7428,39428
7429,38701
7430,71801
7431,39762
7432,39218
7433,38870
7434,35618
7435,14787
7436,25414
7437,38824
7438,39455
7439,38827
7440,38058
7441,39465
7442,18433
7443,39747
7444,10512
7445,39201
7446,39305
7447,38863
7448,92585
7449,39208
7450,87007
7451,38126
7452,38664
7453,87801
7454,90303
7455,82834
7456,28638
7457,99731
7458,39845
7459,73705
7460,89141
7461,19153
7462,95445
7463,93108
7464,92394
7465,11365
7466,79088
7467,19038
7468,61550
7469,20603
7470,22485
7471,38053
7472,74301
7473,37763
7474,46996
7475,54235
7476,70394
7477,85017
7478,15241
7479,90745
7480,54923
7481,78620
7482,98512
7483,88345
7484,46947
7485,23471
7486,95064
7487,14092
7488,10990
7489,15312
7490,44202
7491,12184
7492,37902
7493,67665
7494,70655
7495,38002
7496,50428
7497,48059
7498,37683
7499,36420
7500,11967
7501,85142
7502,91731
7503,93292
7504,68512
7505,18040
7506,74011
7507,98418
7508,18848
7509,28646
7510,63107
7511,11793
7512,81641
7513,24073
7514,94030
7515,76059
7516,97448
7517,85085
7518,88101
7519,58554
7520,19425
7521,76179
7522,33332
7523,94402
7524,60118
7525,45693
7526,18974
7527,46542
7528,33128
7529,11758
7530,55122
7531,55355
7532,36605
7533,45248
7534,85295
7535,47265
7536,60403
7537,74959
7538,70510
7539,60646
7540,30817
7541,60142
7542,31815
7543,16508
7544,88007
7545,11372
7546,27960
7547,65605
7548,81621
7549,27546
7550,94401
7551,43950
7552,84653
7553,38703
7554,46062
7555,83422
7556,32170
7557,91746
7558,48734
7559,29487
7560,19145
7561,18235
7562,48420
7563,32065
7564,45140
7565,12209
7566,80309
7567,37663
7568,24630
7569,24179
7570,49453
7571,27874
7572,66227
7573,27320
7574,17756
7575,34432
7576,54914
7577,76454
7578,46544
7579,30313
7580,15240
7581,11704
7582,84741
7583,84532
7584,20721
7585,55060
7586,43566
7587,73601
7588,10954
7589,60602
7590,10474
7591,13753
7592,78861
7593,15021
7594,80701
7595,60628
7596,56470
7597,29710
7598,65453
7599,79556
7600,34420
7601,62353
7602,33480
7603,30662
7604,49460
7605,85203
7606,80241
7607,99218
7608,46235
7609,10983
7610,81521
7611,56081
7612,33406
7613,98012
7614,80403
7615,37128
7616,74055
7617,75068
7618,49286
7619,34608
7620,41031
7621,27858
7622,91733
7623,34223
7624,77016
7625,89166
7626,37191
7627,50682
7628,28731
7629,20012
7630,96271
7631,30025
7632,30257
7633,92136
7634,61354
7635,85207
7636,96910
7637,92054
7638,78543
7639,59457
7640,35967
7641,21010
7642,90501
7643,79007
7644,60561
7645,33604
7646,85147
7647,84044
7648,80904
7649,10703
7650,15658
7651,85378
7652,72019
7653,44707
7654,44615
7655,83672
7656,45249
7657,11217
7658,44432
7659,72023
7660,71671
7661,72113
7662,72207
7663,72417
7664,72201
7665,72687
7666,71852
7667,85749
7668,64145
7669,60471
7670,49938
7671,54520
7672,29220
7673,28372
7674,61849
7675,28227
7676,19802
7677,85298
7678,19142
7679,30628
7680,32424
7681,17177
7682,17401
7683,37857
7684,11732
7685,28306
7686,33135
7687,10454
7688,59427
7689,34481
7690,11510
7691,28630
7692,13212
7693,19344
7694,16510
7695,95490
7696,27407
7697,98467
7698,45679
7699,16323
7700,70452
7701,34654
7702,29160
7703,28681
7704,54814
7705,27023
7706,11710
7707,19116
7708,29208
7709,75022
7710,20121
7711,43229
7712,29154
7713,28697
7714,10604
7715,34103
7716,10311
7717,10507
7718,29451
7719,10460
7720,29045
7721,11507
7722,27949
7723,10302
7724,28364
7725,94552
7726,19025
7727,11205
7728,29715
7729,19149
7730,19035
7731,15136
7732,28430
7733,11550
7734,15626
7735,15902
7736,19006
7737,16823
7738,15767
7739,12533
7740,44023
7741,11762
7742,32805
7743,46815
7744,34221
7745,34786
7746,59718
7747,23284
7748,15226
7749,28337
7750,37174
7751,50276
7752,14564
7753,45224
7754,14526
7755,83837
7756,60409
7757,93305
7758,73933
7759,95621
7760,35806
7761,20725
7762,60514
7763,17508
7764,17501
7765,80005
7766,52175
7767,60654
7768,12090
7769,55405
7770,34429
7771,11104
7772,96790
7773,17584
7774,31503
7775,62839
7776,60652
7777,43125
7778,66725
7779,42211
7780,93304
7781,60448
7782,60441
7783,60423
7784,60520
7785,13480
7786,29334
7787,61821
7788,62233
7789,68106
7790,63135
7791,20622
7792,62025
7793,66615
7794,49849
7795,60653
7796,14456
7797,93706
7798,87199
7799,98368
7800,60456
7801,70420
7802,87002
7803,33042
7804,39217
7805,35960
7806,95431
7807,14424
7808,77523
7809,91803
7810,84414
7811,72476
7812,44446
7813,95820
7814,65560
7815,29729
7816,15501
7817,54603
7818,42437
7819,28462
7820,60422
7821,68410
7822,60439
7823,49315
7824,93505
7825,95334
7826,55423
7827,18067
7828,53185
7829,37122
7830,97405
7831,46534
7832,73119
7833,11222
7834,14068
7835,70648
7836,20784
7837,34219
7838,93630
7839,15205
7840,34116
7841,62906
7842,60502
7843,62249
7844,83844
7845,53597
7846,66801
7847,14450
7848,63456
7849,92220
7850,78516
7851,72846
7852,11577
7853,55429
7854,68370
7855,10566
7856,46723
7857,10607
7858,66030
7859,72110
7860,12009
7861,19440
7862,83252
7863,50011
7864,33055
7865,90071
7866,27524
7867,13669
7868,20894
7869,43543
7870,44001
7871,50049
7872,43506
7873,45327
7874,45207
7875,57325
7876,32828
7877,44194
7878,44114
7879,44142
7880,43762
7881,11722
7882,84093
7883,53144
7884,17754
7885,98264
7886,62832
7887,53083
7888,80126
7889,48367
7890,31811
7891,14617
7892,15728
7893,18069
7894,12307
7895,19444
7896,24266
7897,92583
7898,94975
7899,95758
7900,92345
7901,95121
7902,94544
7903,92179
7904,95301
7905,66018
7906,94131
7907,81005
7908,66935
7909,66549
7910,45371
7911,90220
7912,23452
7913,92530
7914,66071
7915,64081
7916,64113
7917,66967
7918,75116
7919,94555
7920,93722
7921,90250
7922,60203
7923,63119
7924,93561
7925,91401
7926,63005
7927,93944
7928,97068
7929,96789
7930,93638
7931,97467
7932,94707
7933,34446
7934,91340
7935,93009
7936,95602
7937,95946
7938,92804
7939,94547
7940,67029
7941,93907
7942,98188
7943,92518
7944,95945
7945,37240
7946,92119
7947,91737
7948,63353
7949,96101
7950,92707
7951,12804
7952,90278
7953,73523
7954,91755
7955,79035
7956,75270
7957,75056
7958,75647
7959,10473
7960,89451
7961,30728
7962,75009
7963,44654
7964,74354
7965,89423
7966,37766
7967,80203
7968,81624
7969,78121
7970,98134
7971,16915
7972,48026
7973,77039
7974,76123
7975,32578
7976,14204
7977,75214
7978,77356
7979,73460
7980,67301
7981,78724
7982,19032
7983,79706
7984,76520
7985,76053
7986,32531
7987,32254
7988,85307
7989,78256
7990,79360
7991,79045
7992,78676
7993,38157
7994,78070
7995,77013
7996,77502
7997,33759
7998,75707
7999,75140
8000,75062
8001,76577
8002,76155
8003,34228
8004,78618
8005,78945
8006,78211
8007,77292
8008,93428
8009,62837
8010,91944
8011,12953
8012,59417
8013,17059
8014,67042
8015,56073
8016,86025
8017,98903
8018,85233
8019,55412
8020,79932
8021,85009
8022,59401
8023,98075
8024,47879
8025,58005
8026,74008
8027,74063
8028,12494
8029,83617
8030,90746
8031,21087
8032,74955
8033,55012
8034,98275
8035,98148
8036,74631
8037,73196
8038,83703
8039,83340
8040,46528
8041,45420
8042,46268
8043,92551
8044,98597
8045,21654
8046,58237
8047,47394
8048,55448
8049,23508
8050,55384
8051,28124
8052,73105
8053,66508
8054,75667
8055,55372
8056,11520
8057,15056
8058,24651
8059,33543
8060,91605
8061,24614
8062,25557
8063,43906
8064,26431
8065,26037
8066,26807
8067,25514
8068,25402
8069,24739
8070,26426
8071,26351
8072,25136
8073,26250
8074,29458
8075,25703
8076,37381
8077,90031
8078,23223
8079,41071
8080,11509
8081,95320
8082,11421
8083,33594
8084,58401
8085,67661
8086,49440
8087,63303
8088,33904
8089,29835
8090,92145
8091,44515
8092,14612
8093,18013
8094,15104
8095,92881
8096,44452
8097,21234
8098,23860
8099,66439
8100,76230
8101,34114
8102,43620
8103,21054
8104,84761
8105,64477
8106,76936
8107,34982
8108,92118
8109,54848
8110,98356
8111,83716
8112,54025
8113,10455
8114,90043
8115,54837
8116,91020
8117,78957
