48846 is 108.408 sq mi
49306 is 19.812 sq mi
10009 is 0 sq mi
06511 is 5.929 sq mi
80206 is 2.456 sq mi
60175 is 0.28 sq mi
14468 is 53.076 sq mi
35741 is 23.537 sq mi
23235 is 17.466 sq mi
48176 is 74.345 sq mi
48329 is 10.215 sq mi
60638 is 0 sq mi
97232 is 1.877 sq mi
04102 is 5.915 sq mi
04102 is 5.915 sq mi
63104 is 3.456 sq mi
99352 is 3.355 sq mi
49660 is 186.729 sq mi
90034 is 0.009 sq mi
60301 is 0.155 sq mi
80220 is 5.242 sq mi
10025 is 0 sq mi
75013 is 14.979 sq mi
19348 is 37.024 sq mi
60035 is 12.683 sq mi
49016 is 0 sq mi
49015 is 23.519 sq mi
49009 is 102.817 sq mi
48360 is 0.795 sq mi
27514 is 19.428 sq mi
55902 is 40.574 sq mi
70508 is 24.959 sq mi
49048 is 37.908 sq mi
49001 is 7.706 sq mi
46222 is 11.164 sq mi
48070 is 0.004 sq mi
41042 is 0.055 sq mi
48178 is 50.656 sq mi
96813 is 0.249 sq mi
10010 is 0 sq mi
48642 is 114.3 sq mi
49008 is 6.55 sq mi
61114 is 7.967 sq mi
68105 is 3.763 sq mi
92009 is 0.266 sq mi
19701 is 26.611 sq mi
23707 is 4.032 sq mi
48342 is 5.734 sq mi
49690 is 76.805 sq mi
49686 is 28.975 sq mi
01655 is 0 sq mi
49713 is 98.959 sq mi
53092 is 20.394 sq mi
49127 is 16.189 sq mi
45219 is 0 sq mi
74105 is 7.306 sq mi
23219 is 0.282 sq mi
52246 is 0.107 sq mi
92037 is 13.078 sq mi
89139 is 10.587 sq mi
49720 is 95.633 sq mi
17111 is 18.427 sq mi
48335 is 7.536 sq mi
19144 is 3.433 sq mi
49770 is 109.681 sq mi
48661 is 265.707 sq mi
48118 is 4.172 sq mi
01107 is 0.034 sq mi
49103 is 1.97 sq mi
55901 is 29.873 sq mi
58601 is 2.8 sq mi
48906 is 33.156 sq mi
15224 is 0 sq mi
29414 is 1.402 sq mi
60626 is 0.46 sq mi
48101 is 7.02 sq mi
40206 is 5.71 sq mi
77479 is 33.061 sq mi
17402 is 0.016 sq mi
75248 is 7.408 sq mi
48609 is 44.568 sq mi
48185 is 12.167 sq mi
06032 is 0.595 sq mi
06103 is 0.023 sq mi
54115 is 125.57 sq mi
13326 is 95.388 sq mi
48880 is 75.037 sq mi
92121 is 12.251 sq mi
